row_id	order_id	my_formatted_orderdate	ordermonth	orderyear	my_formatted_shipdate	shippedmonth	shippedyear	ship_mode	customer_id	customer_name	segment	country	city	state	postal_code	region	product_id	category	sub_category	product_name	sales	profit
8732	CA-2016-111017	2016-07-31	7	2016	2016-08-06	8	2016	Standard Class	SC-20695	Steve Chapman	Corporate	United States	Saint Louis	Missouri	63116	Central	OFF-SU-10002573	Office Supplies	Supplies	"'"Acme 10'"'" Easy Grip Assistive Scissors'""	52.59	10.5180
8764	CA-2017-112578	2017-12-29	12	2017	2018-01-02	1	2018	Standard Class	FO-14305	Frank Olsen	Consumer	United States	Sacramento	California	95823	West	OFF-SU-10002557	Office Supplies	Supplies	Fiskars Spring-Action Scissors	27.96	5.5920
8876	US-2017-141264	2017-08-13	8	2017	2017-08-19	8	2017	Standard Class	CT-11995	Carol Triggs	Consumer	United States	Irving	Texas	75061	Central	OFF-SU-10003505	Office Supplies	Supplies	Premier Electric Letter Opener	185.376	37.07520
9055	CA-2018-117009	2018-09-22	9	2018	2018-09-28	9	2018	Standard Class	BK-11260	Berenike Kampe	Consumer	United States	Santa Ana	California	92704	West	OFF-SU-10001218	Office Supplies	Supplies	Fiskars Softgrip Scissors	21.96	4.3920
9188	US-2016-130512	2016-08-21	8	2016	2016-08-25	8	2016	Standard Class	SM-20320	Sean Miller	Home Office	United States	Allentown	Pennsylvania	18103	East	OFF-SU-10001935	Office Supplies	Supplies	Staple remover	3.488	0.69760
9195	CA-2015-146843	2015-11-30	11	2015	2015-12-06	12	2015	Standard Class	PB-19150	Philip Brown	Consumer	United States	Avondale	Arizona	85323	West	OFF-SU-10001664	Office Supplies	Supplies	Acme Office Executive Series Stainless Steel Trimmers	47.992	9.59840
9199	CA-2015-103310	2015-05-10	5	2015	2015-05-15	5	2015	Standard Class	GM-14680	Greg Matthias	Consumer	United States	San Jose	California	95123	West	OFF-SU-10004737	Office Supplies	Supplies	Acme Design Stainless Steel Bent Scissors	41.04	8.2080
9317	CA-2017-161907	2017-04-05	4	2017	2017-04-09	4	2017	Standard Class	JH-16180	Justin Hirsh	Consumer	United States	Philadelphia	Pennsylvania	19140	East	OFF-SU-10000646	Office Supplies	Supplies	Premier Automatic Letter Opener	769.184	153.83680
9375	CA-2017-149671	2017-06-05	6	2017	2017-06-09	6	2017	Standard Class	KB-16600	Ken Brennan	Corporate	United States	Seattle	Washington	98105	West	OFF-SU-10002537	Office Supplies	Supplies	Acme Box Cutter Scissors	61.38	12.2760
9423	CA-2015-145254	2015-07-23	7	2015	2015-07-27	7	2015	Standard Class	NC-18535	Nick Crebassa	Corporate	United States	San Francisco	California	94122	West	OFF-SU-10004664	Office Supplies	Supplies	Acme Softgrip Scissors	40.7	8.140
9440	US-2015-154655	2015-10-12	10	2015	2015-10-17	10	2015	Standard Class	BP-11050	Barry Pond	Corporate	United States	Chicago	Illinois	60623	Central	OFF-SU-10000898	Office Supplies	Supplies	"'"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8'"'" Cut, 8'"'"L'""	22.24	4.4480
9454	CA-2016-129546	2016-09-28	9	2016	2016-10-05	10	2016	Standard Class	RP-19855	Roy Phan	Corporate	United States	Los Angeles	California	90032	West	OFF-SU-10004884	Office Supplies	Supplies	Acme Galleria Hot Forged Steel Scissors with Colored Handles	47.19	9.4380
8394	CA-2017-142594	2017-12-01	12	2017	2017-12-06	12	2017	Second Class	EJ-14155	Eva Jacobs	Consumer	United States	Franklin	Massachusetts	2038	East	FUR-FU-10002045	Furniture	Furnishings	"'"Executive Impressions 14'"'"'""	111.15	16.6725
9679	CA-2017-144785	2017-04-18	4	2017	2017-04-23	4	2017	Standard Class	CS-12490	Cindy Schnelling	Corporate	United States	New York City	New York	10009	East	OFF-SU-10004290	Office Supplies	Supplies	"'"Acme Design Line 8'"'" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8'"'" Cut'""	6.84	1.3680
9764	CA-2015-121762	2015-02-14	2	2015	2015-02-18	2	2015	Standard Class	ML-17395	Marina Lichtenstein	Corporate	United States	Seattle	Washington	98103	West	OFF-SU-10000157	Office Supplies	Supplies	Compact Automatic Electric Letter Opener	238.62	47.7240
166	CA-2015-139892	2015-09-08	9	2015	2015-09-12	9	2015	Standard Class	BM-11140	Becky Martin	Consumer	United States	San Antonio	Texas	78207	Central	TEC-MA-10000822	Technology	Machines	Lexmark MX611dhe Monochrome Laser Printer	8159.952	2039.98800
216	CA-2016-146262	2016-01-02	1	2016	2016-01-09	1	2016	Standard Class	VW-21775	Victoria Wilson	Corporate	United States	Medina	Ohio	44256	East	TEC-MA-10000864	Technology	Machines	Cisco 9971 IP Video Phone Charcoal	1188	297.00
224	CA-2016-169397	2016-12-24	12	2016	2016-12-27	12	2016	First Class	JB-15925	Joni Blumstein	Consumer	United States	Dublin	Ohio	43017	East	TEC-MA-10001148	Technology	Machines	Swingline SM12-08 MicroCut Jam Free Shredder	479.988	119.99700
263	US-2015-106992	2015-09-19	9	2015	2015-09-21	9	2015	Second Class	SB-20290	Sean Braxton	Corporate	United States	Houston	Texas	77036	Central	TEC-MA-10000822	Technology	Machines	Lexmark MX611dhe Monochrome Laser Printer	3059.982	764.99550
264	US-2015-106992	2015-09-19	9	2015	2015-09-21	9	2015	Second Class	SB-20290	Sean Braxton	Corporate	United States	Houston	Texas	77036	Central	TEC-MA-10003353	Technology	Machines	Xerox WorkCentre 6505DN Laser Multifunction Printer	2519.958	629.98950
319	CA-2015-164973	2015-11-04	11	2015	2015-11-09	11	2015	Standard Class	NM-18445	Nathan Mautz	Home Office	United States	New York City	New York	10024	East	TEC-MA-10002927	Technology	Machines	Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier	3991.98	997.9950
387	CA-2016-122756	2016-12-03	12	2016	2016-12-07	12	2016	Standard Class	DK-13225	Dean Katz	Corporate	United States	Philadelphia	Pennsylvania	19140	East	TEC-MA-10001681	Technology	Machines	Lexmark MarkNet N8150 Wireless Print Server	482.34	120.5850
428	CA-2015-101476	2015-09-12	9	2015	2015-09-13	9	2015	First Class	SD-20485	Shirley Daniels	Home Office	United States	New Rochelle	New York	10801	East	TEC-MA-10000029	Technology	Machines	"'"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner'""	69.99	17.4975
437	CA-2017-147375	2017-06-12	6	2017	2017-06-14	6	2017	Second Class	PO-19180	Philisse Overcash	Home Office	United States	Chicago	Illinois	60623	Central	TEC-MA-10002937	Technology	Machines	"'"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner'""	1007.979	251.99475
684	US-2018-168116	2018-11-04	11	2018	2018-11-04	11	2018	Same Day	GT-14635	Grant Thornton	Corporate	United States	Burlington	North Carolina	27217	South	TEC-MA-10004125	Technology	Machines	Cubify CubeX 3D Printer Triple Head Print	7999.98	1999.9950
836	CA-2017-165316	2017-07-23	7	2017	2017-07-27	7	2017	Standard Class	JB-15400	Jennifer Braxton	Corporate	United States	Tampa	Florida	33614	South	TEC-MA-10004002	Technology	Machines	Zebra GX420t Direct Thermal/Thermal Transfer Printer	265.475	66.36875
978	CA-2018-159366	2018-01-07	1	2018	2018-01-10	1	2018	First Class	BW-11110	Bart Watters	Corporate	United States	Detroit	Michigan	48205	Central	TEC-MA-10000822	Technology	Machines	Lexmark MX611dhe Monochrome Laser Printer	3059.982	764.99550
987	CA-2018-100314	2018-09-29	9	2018	2018-10-05	10	2018	Standard Class	AS-10630	Ann Steele	Home Office	United States	Pasadena	Texas	77506	Central	TEC-MA-10003066	Technology	Machines	Wasp CCD Handheld Bar Code Reader	336.51	84.1275
1023	CA-2016-124450	2016-04-27	4	2016	2016-05-03	5	2016	Standard Class	GT-14710	Greg Tran	Consumer	United States	Washington	District of Columbia	20016	East	TEC-MA-10004212	Technology	Machines	Cisco SPA525G2 5-Line IP Phone	1379.92	344.9800
1086	US-2017-143819	2017-03-01	3	2017	2017-03-05	3	2017	Standard Class	KD-16270	Karen Daniels	Consumer	United States	Yonkers	New York	10701	East	TEC-MA-10003979	Technology	Machines	Ativa V4110MDD Micro-Cut Shredder	4899.93	1224.9825
1341	CA-2018-113481	2018-01-02	1	2018	2018-01-04	1	2018	First Class	AS-10045	Aaron Smayling	Corporate	United States	Jacksonville	North Carolina	28540	South	TEC-MA-10002178	Technology	Machines	Cisco CP-7937G Unified IP Conference Station Phone	695.7	173.925
1365	US-2018-155425	2018-11-10	11	2018	2018-11-11	11	2018	First Class	AB-10600	Ann Blume	Corporate	United States	Tucson	Arizona	85705	West	TEC-MA-10003183	Technology	Machines	DYMO CardScan Personal V9 Business Card Scanner	95.994	23.99850
1455	CA-2017-133711	2017-11-26	11	2017	2017-11-29	11	2017	First Class	MC-17425	Mark Cousins	Corporate	United States	Mobile	Alabama	36608	South	TEC-MA-10000010	Technology	Machines	Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer	3040	760.00
1508	CA-2017-134208	2017-09-17	9	2017	2017-09-23	9	2017	Standard Class	CS-12505	Cindy Stewart	Consumer	United States	Columbus	Georgia	31907	South	TEC-MA-10004458	Technology	Machines	Lexmark X 9575 Professional All-in-One Color Printer	396	99.00
1682	CA-2015-122882	2015-09-07	9	2015	2015-09-13	9	2015	Standard Class	SB-20290	Sean Braxton	Corporate	United States	Philadelphia	Pennsylvania	19134	East	TEC-MA-10004679	Technology	Machines	StarTech.com 10/100 VDSL2 Ethernet Extender Kit	399.54	99.8850
1834	CA-2018-162691	2018-08-01	8	2018	2018-08-07	8	2018	Standard Class	AS-10045	Aaron Smayling	Corporate	United States	Austin	Texas	78745	Central	TEC-MA-10000488	Technology	Machines	Bady BDG101FRU Card Printer	1439.982	359.99550
1913	CA-2018-121503	2018-07-03	7	2018	2018-07-06	7	2018	Second Class	FH-14275	Frank Hawley	Corporate	United States	Houston	Texas	77041	Central	TEC-MA-10003674	Technology	Machines	Hewlett-Packard Deskjet 5550 Printer	597.132	149.28300
2183	CA-2017-128818	2017-05-07	5	2017	2017-05-11	5	2017	Standard Class	CJ-12010	Caroline Jumper	Consumer	United States	New York City	New York	10009	East	TEC-MA-10000488	Technology	Machines	Bady BDG101FRU Card Printer	3999.95	999.9875
2419	CA-2017-107202	2017-05-21	5	2017	2017-05-28	5	2017	Standard Class	LC-16930	Linda Cazamias	Corporate	United States	Sparks	Nevada	89431	West	TEC-MA-10000112	Technology	Machines	Panasonic KX MB2061 Multifunction Printer	2396.4	599.100
2603	CA-2017-165848	2017-06-04	6	2017	2017-06-04	6	2017	Same Day	EN-13780	Edward Nazzal	Consumer	United States	New York City	New York	10035	East	TEC-MA-10003356	Technology	Machines	Panasonic KX MC6040 Color Laser Multifunction Printer	1349.85	337.4625
2629	US-2018-165344	2018-11-13	11	2018	2018-11-15	11	2018	First Class	SB-20290	Sean Braxton	Corporate	United States	Springfield	Ohio	45503	East	TEC-MA-10002210	Technology	Machines	Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop	652.995	163.24875
2683	CA-2018-127026	2018-01-21	1	2018	2018-01-27	1	2018	Standard Class	MH-18115	Mick Hernandez	Home Office	United States	Jackson	Michigan	49201	Central	TEC-MA-10002981	Technology	Machines	I.R.I.S IRISCard Anywhere 5 Card Scanner	350.973	87.74325
2697	CA-2015-145317	2015-03-18	3	2015	2015-03-23	3	2015	Standard Class	SM-20320	Sean Miller	Home Office	United States	Jacksonville	Florida	32216	South	TEC-MA-10003626	Technology	Machines	Hewlett-Packard Deskjet 6540 Color Inkjet Printer	821.3	205.325
2698	CA-2015-145317	2015-03-18	3	2015	2015-03-23	3	2015	Standard Class	SM-20320	Sean Miller	Home Office	United States	Jacksonville	Florida	32216	South	TEC-MA-10002412	Technology	Machines	Cisco TelePresence System EX90 Videoconferencing Unit	22638.48	5659.6200
2839	CA-2017-147368	2017-06-09	6	2017	2017-06-12	6	2017	First Class	TC-21295	Toby Carlisle	Consumer	United States	Tallahassee	Florida	32303	South	TEC-MA-10002178	Technology	Machines	Cisco CP-7937G Unified IP Conference Station Phone	695.7	173.925
3000	CA-2015-138317	2015-06-21	6	2015	2015-06-25	6	2015	Standard Class	NW-18400	Natalie Webber	Consumer	United States	Philadelphia	Pennsylvania	19120	East	TEC-MA-10004521	Technology	Machines	Epson Perfection V600 Photo Scanner	206.991	51.74775
3012	CA-2018-134845	2018-04-17	4	2018	2018-04-23	4	2018	Standard Class	SR-20425	Sharelle Roach	Home Office	United States	Louisville	Colorado	80027	West	TEC-MA-10000822	Technology	Machines	Lexmark MX611dhe Monochrome Laser Printer	2549.985	637.49625
3113	CA-2017-150350	2017-08-23	8	2017	2017-08-30	8	2017	Standard Class	MS-17770	Maxwell Schwartz	Consumer	United States	Seattle	Washington	98105	West	TEC-MA-10001972	Technology	Machines	Okidata C331dn Printer	837.6	209.400
3152	CA-2016-147830	2016-12-15	12	2016	2016-12-18	12	2016	First Class	NF-18385	Natalie Fritzler	Consumer	United States	Newark	Ohio	43055	East	TEC-MA-10000418	Technology	Machines	Cubify CubeX 3D Printer Double Head Print	1799.994	449.99850
3296	CA-2018-113418	2018-10-01	10	2018	2018-10-03	10	2018	First Class	CM-12655	Corinna Mitchell	Home Office	United States	New York City	New York	10035	East	TEC-MA-10002428	Technology	Machines	Fellowes Powershred HS-440 4-Sheet High Security Shredder	1704.89	426.2225
3511	CA-2015-166863	2015-06-20	6	2015	2015-06-24	6	2015	Standard Class	SC-20020	Sam Craven	Consumer	United States	Plano	Texas	75023	Central	TEC-MA-10001972	Technology	Machines	Okidata C331dn Printer	418.8	104.700
3570	CA-2018-168109	2018-07-03	7	2018	2018-07-03	7	2018	Same Day	JK-15640	Jim Kriz	Home Office	United States	Seattle	Washington	98105	West	TEC-MA-10001148	Technology	Machines	Okidata MB491 Multifunction Printer	2395.2	598.800
3679	CA-2016-132626	2016-07-09	7	2016	2016-07-14	7	2016	Standard Class	BT-11680	Brian Thompson	Consumer	United States	Clinton	Maryland	20735	East	TEC-MA-10002428	Technology	Machines	Fellowes Powershred HS-440 4-Sheet High Security Shredder	464.97	116.2425
3691	US-2016-131359	2016-10-30	10	2016	2016-11-02	11	2016	Second Class	FA-14230	Frank Atkinson	Corporate	United States	Denver	Colorado	80219	West	TEC-MA-10000597	Technology	Machines	Lexmark S315 Color Inkjet Printer	59.994	14.99850
4004	CA-2017-145730	2017-03-03	3	2017	2017-03-08	3	2017	Standard Class	CC-12220	Chris Cortes	Consumer	United States	San Antonio	Texas	78207	Central	TEC-MA-10001016	Technology	Machines	Canon PC170 Desktop Personal Copier	287.91	71.9775
4030	CA-2018-124296	2018-12-24	12	2018	2018-12-28	12	2018	Standard Class	CS-12355	Christine Sundaresam	Consumer	United States	Lafayette	Louisiana	70506	South	TEC-MA-10003183	Technology	Machines	DYMO CardScan Personal V9 Business Card Scanner	479.97	119.9925
4094	CA-2016-102491	2016-08-24	8	2016	2016-08-28	8	2016	Standard Class	KW-16435	Katrina Willman	Consumer	United States	Florence	Kentucky	41042	South	TEC-MA-10000864	Technology	Machines	Cisco 9971 IP Video Phone Charcoal	3080	770.00
4129	CA-2015-127299	2015-09-19	9	2015	2015-09-24	9	2015	Standard Class	JL-15835	John Lee	Consumer	United States	Charlotte	North Carolina	28205	South	TEC-MA-10001127	Technology	Machines	"'"HP Designjet T520 Inkjet Large Format Printer - 24'"'" Color'""	2624.985	656.24625
4135	CA-2015-128839	2015-09-08	9	2015	2015-09-13	9	2015	Standard Class	TT-21070	Ted Trevino	Consumer	United States	Chesapeake	Virginia	23320	South	TEC-MA-10000029	Technology	Machines	"'"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner'""	209.97	52.4925
4222	CA-2018-134565	2018-06-11	6	2018	2018-06-13	6	2018	Second Class	TB-21400	Tom Boeckenhauer	Consumer	United States	Seattle	Washington	98103	West	TEC-MA-10001570	Technology	Machines	Cisco Desktop Collaboration Experience DX650 IP Video Phone	385.8	96.450
4278	US-2017-107440	2017-04-16	4	2017	2017-04-20	4	2017	Standard Class	BS-11365	Bill Shonely	Corporate	United States	Lakewood	New Jersey	8701	East	TEC-MA-10001047	Technology	Machines	"'"3D Systems Cube Printer, 2nd Generation, Magenta'""	9099.93	2274.9825
4645	CA-2016-147501	2016-08-02	8	2016	2016-08-06	8	2016	Standard Class	Co-12640	Corey-Lock	Consumer	United States	Seattle	Washington	98105	West	TEC-MA-10001972	Technology	Machines	Okidata C331dn Printer	558.4	139.600
4751	CA-2017-127649	2017-10-07	10	2017	2017-10-09	10	2017	First Class	DL-13495	Dionis Lloyd	Corporate	United States	Spokane	Washington	99207	West	TEC-MA-10001972	Technology	Machines	Okidata C331dn Printer	837.6	209.400
4824	CA-2017-140018	2017-11-21	11	2017	2017-11-26	11	2017	Standard Class	CK-12205	Chloris Kastensmidt	Consumer	United States	Columbus	Ohio	43229	East	TEC-MA-10000752	Technology	Machines	Texas Instrument TI-15 Fraction Calculator	30.345	7.58625
5007	CA-2016-169796	2016-11-09	11	2016	2016-11-14	11	2016	Standard Class	Dp-13240	Dean percer	Home Office	United States	New York City	New York	10035	East	TEC-MA-10000045	Technology	Machines	Zebra ZM400 Thermal Label Printer	2321.9	580.475
5119	CA-2016-127173	2016-09-26	9	2016	2016-10-03	10	2016	Standard Class	GM-14500	Gene McClure	Consumer	United States	Oceanside	New York	11572	East	TEC-MA-10002859	Technology	Machines	Ativa MDM8000 8-Sheet Micro-Cut Shredder	629.93	157.4825
5127	CA-2015-160766	2015-09-14	9	2015	2015-09-14	9	2015	Same Day	DM-13015	Darrin Martin	Consumer	United States	New York City	New York	10009	East	TEC-MA-10003979	Technology	Machines	Ativa V4110MDD Micro-Cut Shredder	2799.96	699.9900
5269	US-2018-114657	2018-11-16	11	2018	2018-11-21	11	2018	Standard Class	MH-18115	Mick Hernandez	Home Office	United States	Yonkers	New York	10701	East	TEC-MA-10003173	Technology	Machines	Hewlett-Packard 300S Scientific Calculator	52.44	13.1100
5566	CA-2018-157966	2018-03-13	3	2018	2018-03-13	3	2018	Same Day	SU-20665	Stephanie Ulpright	Home Office	United States	Chicago	Illinois	60610	Central	TEC-MA-10002109	Technology	Machines	"'"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax'""	209.986	52.49650
5759	CA-2016-149300	2016-11-22	11	2016	2016-11-23	11	2016	First Class	BH-11710	Brosina Hoffman	Consumer	United States	Hialeah	Florida	33012	South	TEC-MA-10000423	Technology	Machines	Texas Instruments TI-34 Scientific Calculator	32.985	8.24625
6324	CA-2015-104402	2015-06-17	6	2015	2015-06-23	6	2015	Standard Class	DB-13660	Duane Benoit	Consumer	United States	Newark	Delaware	19711	East	TEC-MA-10000423	Technology	Machines	Texas Instruments TI-34 Scientific Calculator	65.97	16.4925
6341	CA-2018-143112	2018-10-05	10	2018	2018-10-09	10	2018	Standard Class	TS-21370	Todd Sumrall	Corporate	United States	New York City	New York	10035	East	TEC-MA-10001047	Technology	Machines	"'"3D Systems Cube Printer, 2nd Generation, Magenta'""	5199.96	1299.9900
6364	CA-2018-110443	2018-11-21	11	2018	2018-11-25	11	2018	Standard Class	CK-12205	Chloris Kastensmidt	Consumer	United States	Renton	Washington	98059	West	TEC-MA-10002073	Technology	Machines	"'"3D Systems Cube Printer, 2nd Generation, White'""	1039.992	259.99800
6485	CA-2018-113908	2018-06-03	6	2018	2018-06-09	6	2018	Standard Class	KN-16390	Katherine Nockton	Corporate	United States	New York City	New York	10011	East	TEC-MA-10003173	Technology	Machines	Hewlett-Packard 300S Scientific Calculator	78.66	19.6650
6575	CA-2017-160535	2017-11-25	11	2017	2017-11-30	11	2017	Standard Class	BP-11050	Barry Pond	Corporate	United States	Plainfield	New Jersey	7060	East	TEC-MA-10004255	Technology	Machines	Konica Minolta magicolor 1690MF Multifunction Printer	319.92	79.9800
6627	CA-2015-145541	2015-12-14	12	2015	2015-12-21	12	2015	Standard Class	TB-21400	Tom Boeckenhauer	Consumer	United States	New York City	New York	10024	East	TEC-MA-10001127	Technology	Machines	"'"HP Designjet T520 Inkjet Large Format Printer - 24'"'" Color'""	6999.96	1749.9900
6676	CA-2016-109337	2016-11-21	11	2016	2016-11-23	11	2016	Second Class	DL-13330	Denise Leinenbach	Consumer	United States	Lawrence	Indiana	46226	Central	TEC-MA-10002930	Technology	Machines	Ricoh - Ink Collector Unit for GX3000 Series Printers	83.9	20.975
6765	CA-2017-144764	2017-09-02	9	2017	2017-09-08	9	2017	Standard Class	RL-19615	Rob Lucas	Consumer	United States	Chicago	Illinois	60623	Central	TEC-MA-10003230	Technology	Machines	Okidata C610n Printer	1362.9	340.725
6801	CA-2017-109827	2017-12-25	12	2017	2018-01-01	1	2018	Standard Class	LW-16825	Laurel Workman	Corporate	United States	Phoenix	Arizona	85023	West	TEC-MA-10003356	Technology	Machines	Panasonic KX MC6040 Color Laser Multifunction Printer	269.97	67.4925
6811	CA-2018-156237	2018-09-14	9	2018	2018-09-15	9	2018	First Class	PS-18760	Pamela Stobb	Consumer	United States	Philadelphia	Pennsylvania	19140	East	TEC-MA-10002930	Technology	Machines	Ricoh - Ink Collector Unit for GX3000 Series Printers	12.585	3.14625
6815	CA-2018-156237	2018-09-14	9	2018	2018-09-15	9	2018	First Class	PS-18760	Pamela Stobb	Consumer	United States	Philadelphia	Pennsylvania	19140	East	TEC-MA-10001681	Technology	Machines	Lexmark MarkNet N8150 Wireless Print Server	241.17	60.2925
6952	CA-2016-161767	2016-11-20	11	2016	2016-11-24	11	2016	Standard Class	GK-14620	Grace Kelly	Corporate	United States	Dallas	Texas	75217	Central	TEC-MA-10002790	Technology	Machines	NeatDesk Desktop Scanner & Digital Filing System	479.988	119.99700
7238	CA-2017-164924	2017-07-10	7	2017	2017-07-10	7	2017	Same Day	EA-14035	Erin Ashbrook	Corporate	United States	Philadelphia	Pennsylvania	19143	East	TEC-MA-10000904	Technology	Machines	"'"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner'""	341.991	85.49775
7282	CA-2018-159282	2018-10-16	10	2018	2018-10-21	10	2018	Standard Class	GH-14410	Gary Hansen	Home Office	United States	Yuma	Arizona	85364	West	TEC-MA-10001148	Technology	Machines	Swingline SM12-08 MicroCut Jam Free Shredder	599.985	149.99625
7289	CA-2015-158281	2015-09-02	9	2015	2015-09-07	9	2015	Standard Class	AG-10525	Andy Gerbode	Corporate	United States	Houston	Texas	77095	Central	TEC-MA-10002210	Technology	Machines	Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop	559.71	139.9275
7293	CA-2018-109183	2018-12-04	12	2018	2018-12-09	12	2018	Standard Class	LR-16915	Lena Radford	Consumer	United States	Nashville	Tennessee	37211	South	TEC-MA-10001856	Technology	Machines	Okidata C610n Printer	649	162.25
7423	US-2017-114013	2017-03-13	3	2017	2017-03-15	3	2017	Second Class	SC-20770	Stewart Carmichael	Corporate	United States	Philadelphia	Pennsylvania	19134	East	TEC-MA-10001148	Technology	Machines	Okidata MB491 Multifunction Printer	449.1	112.275
7601	CA-2015-131947	2015-09-17	9	2015	2015-09-22	9	2015	Standard Class	JA-15970	Joseph Airdo	Consumer	United States	Springfield	Oregon	97477	West	TEC-MA-10004086	Technology	Machines	Plantronics Single Ear Headset	29.925	7.48125
7642	US-2017-157490	2017-10-06	10	2017	2017-10-07	10	2017	First Class	LB-16795	Laurel Beltran	Home Office	United States	Pueblo	Colorado	81001	West	TEC-MA-10001695	Technology	Machines	Zebra GK420t Direct Thermal/Thermal Transfer Printer	703.71	175.9275
7647	US-2015-115196	2015-09-09	9	2015	2015-09-13	9	2015	Standard Class	DL-12925	Daniel Lacy	Consumer	United States	Greenville	North Carolina	27834	South	TEC-MA-10002073	Technology	Machines	"'"3D Systems Cube Printer, 2nd Generation, White'""	1299.99	324.9975
7773	CA-2017-108196	2017-11-25	11	2017	2017-12-02	12	2017	Standard Class	CS-12505	Cindy Stewart	Consumer	United States	Lancaster	Ohio	43130	East	TEC-MA-10000418	Technology	Machines	Cubify CubeX 3D Printer Double Head Print	4499.985	1124.99625
7915	CA-2018-165323	2018-06-17	6	2018	2018-06-21	6	2018	Standard Class	SR-20740	Steven Roelle	Home Office	United States	New York City	New York	10024	East	TEC-MA-10003673	Technology	Machines	Hewlett-Packard Desktjet 6988DT Refurbished Printer	3404.5	851.125
8205	CA-2016-114811	2016-11-08	11	2016	2016-11-08	11	2016	Same Day	KD-16495	Keith Dawkins	Corporate	United States	New York City	New York	10024	East	TEC-MA-10000045	Technology	Machines	Zebra ZM400 Thermal Label Printer	4643.8	1160.950
8283	CA-2016-154284	2016-12-21	12	2016	2016-12-26	12	2016	Second Class	SZ-20035	Sam Zeldin	Home Office	United States	Saint Charles	Illinois	60174	Central	TEC-MA-10004241	Technology	Machines	Star Micronics TSP800 TSP847IIU Receipt Printer	600.53	150.1325
8478	CA-2016-145758	2016-10-30	10	2016	2016-10-30	10	2016	Same Day	BF-11020	Barry Französisch	Corporate	United States	New York City	New York	10024	East	TEC-MA-10004552	Technology	Machines	Star Micronics TSP100 TSP143LAN Receipt Printer	1035.8	258.950
8489	CA-2017-158841	2017-02-02	2	2017	2017-02-04	2	2017	Second Class	SE-20110	Sanjit Engle	Consumer	United States	Arlington	Virginia	22204	South	TEC-MA-10001127	Technology	Machines	"'"HP Designjet T520 Inkjet Large Format Printer - 24'"'" Color'""	8749.95	2187.4875
8573	CA-2015-121629	2015-11-28	11	2015	2015-12-02	12	2015	Standard Class	BT-11680	Brian Thompson	Consumer	United States	Houston	Texas	77041	Central	TEC-MA-10004679	Technology	Machines	StarTech.com 10/100 VDSL2 Ethernet Extender Kit	998.85	249.7125
8669	CA-2017-149916	2017-12-22	12	2017	2017-12-24	12	2017	Second Class	ED-13885	Emily Ducich	Home Office	United States	Seattle	Washington	98115	West	TEC-MA-10000752	Technology	Machines	Texas Instrument TI-15 Fraction Calculator	11.56	2.8900
8873	US-2015-105137	2015-10-10	10	2015	2015-10-10	10	2015	Same Day	RB-19435	Richard Bierner	Consumer	United States	Columbus	Ohio	43229	East	TEC-MA-10002694	Technology	Machines	Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner	101.994	25.49850
8878	CA-2018-126928	2018-09-17	9	2018	2018-09-23	9	2018	Standard Class	GZ-14470	Gary Zandusky	Consumer	United States	Morristown	New Jersey	7960	East	TEC-MA-10004626	Technology	Machines	Lexmark 20R1285 X6650 Wireless All-in-One Printer	480	120.00
8943	CA-2017-159023	2017-11-03	11	2017	2017-11-05	11	2017	First Class	NW-18400	Natalie Webber	Consumer	United States	Portland	Oregon	97206	West	TEC-MA-10003337	Technology	Machines	Okidata B401 Printer	179.991	44.99775
8958	CA-2018-105620	2018-12-25	12	2018	2018-12-28	12	2018	First Class	JH-15430	Jennifer Halladay	Consumer	United States	Hialeah	Florida	33012	South	TEC-MA-10004626	Technology	Machines	Lexmark 20R1285 X6650 Wireless All-in-One Printer	120	30.00
9107	CA-2016-163181	2016-11-07	11	2016	2016-11-12	11	2016	Standard Class	AB-10105	Adrian Barton	Consumer	United States	Houston	Texas	77041	Central	TEC-MA-10001016	Technology	Machines	Canon PC170 Desktop Personal Copier	287.91	71.9775
9406	CA-2015-152618	2015-03-14	3	2015	2015-03-17	3	2015	First Class	RB-19465	Rick Bensley	Home Office	United States	Chicago	Illinois	60653	Central	TEC-MA-10003626	Technology	Machines	Hewlett-Packard Deskjet 6540 Color Inkjet Printer	574.91	143.7275
9456	CA-2017-140977	2017-06-16	6	2017	2017-06-19	6	2017	Second Class	JL-15175	James Lanier	Home Office	United States	Chattanooga	Tennessee	37421	South	TEC-MA-10003493	Technology	Machines	Penpower WorldCard Pro Card Scanner	91.475	22.86875
